array_code,Reference Designator,subsite,node,sensor,deploymentNumber,startDateTime,stopDateTime,in_am,in_qcdb_science,status
CP,CP05MOAS-GL335-02-FLORTM000,CP05MOAS,GL335,02-FLORTM000,5,2017-01-16T14:59:00,2017-03-06T22:45:00,yes,yes,for review
CP,CP05MOAS-GL335-03-CTDGVM000,CP05MOAS,GL335,03-CTDGVM000,1,2014-10-06T20:16:00,2014-12-15T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-03-CTDGVM000,CP05MOAS,GL335,03-CTDGVM000,2,2015-10-13T01:12:14,2015-11-16T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-03-CTDGVM000,CP05MOAS,GL335,03-CTDGVM000,3,2016-04-04T18:57:02,2016-04-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-03-CTDGVM000,CP05MOAS,GL335,03-CTDGVM000,4,2016-05-27T20:33:00,2016-06-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-03-CTDGVM000,CP05MOAS,GL335,03-CTDGVM000,5,2017-01-16T14:59:00,2017-03-06T22:45:00,yes,yes,for review
CP,CP05MOAS-GL335-04-DOSTAM000,CP05MOAS,GL335,04-DOSTAM000,1,2014-10-06T20:16:00,2014-12-15T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-04-DOSTAM000,CP05MOAS,GL335,04-DOSTAM000,2,2015-10-13T01:12:14,2015-11-16T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-04-DOSTAM000,CP05MOAS,GL335,04-DOSTAM000,3,2016-04-04T18:57:02,2016-04-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-04-DOSTAM000,CP05MOAS,GL335,04-DOSTAM000,4,2016-05-27T20:33:00,2016-06-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-04-DOSTAM000,CP05MOAS,GL335,04-DOSTAM000,5,2017-01-16T14:59:00,2017-03-06T22:45:00,yes,yes,for review
CP,CP05MOAS-GL335-05-PARADM000,CP05MOAS,GL335,05-PARADM000,1,2014-10-06T20:16:00,2014-12-15T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-05-PARADM000,CP05MOAS,GL335,05-PARADM000,2,2015-10-13T01:12:14,2015-11-16T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-05-PARADM000,CP05MOAS,GL335,05-PARADM000,3,2016-04-04T18:57:02,2016-04-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-05-PARADM000,CP05MOAS,GL335,05-PARADM000,4,2016-05-27T20:33:00,2016-06-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL335-05-PARADM000,CP05MOAS,GL335,05-PARADM000,5,2017-01-16T14:59:00,2017-03-06T22:45:00,yes,yes,for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,1,2015-01-11T20:57:00,2015-03-27T00:00:00,yes,,not for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,2,2016-08-09T13:56:00,2016-08-18T08:45:00,yes,,not for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,3,2016-10-11T00:27:00,2016-12-19T00:00:00,yes,,not for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,4,2017-01-16T12:54:00,2017-04-19T23:59:59,yes,,not for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,5,2017-08-17T11:59:00,2017-10-28T23:52:00,yes,,not for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,6,2018-01-27T16:20:21,2018-04-03T11:50:00,yes,,not for review
CP,CP05MOAS-GL336-00-ENG000000,CP05MOAS,GL336,00-ENG000000,7,2018-07-24T14:33:09,,yes,,not for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,1,2015-01-11T20:57:00,2015-03-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,2,2016-08-09T13:56:00,2016-08-18T08:45:00,yes,yes,for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,3,2016-10-11T00:27:00,2016-12-19T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,4,2017-01-16T12:54:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,5,2017-08-17T11:59:00,2017-10-28T23:52:00,yes,yes,for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,6,2018-01-27T16:20:21,2018-04-03T11:50:00,yes,yes,for review
CP,CP05MOAS-GL336-01-ADCPAM000,CP05MOAS,GL336,01-ADCPAM000,7,2018-07-24T14:33:09,,yes,yes,not for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,1,2015-01-11T20:57:00,2015-03-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,2,2016-08-09T13:56:00,2016-08-18T08:45:00,yes,yes,for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,3,2016-10-11T00:27:00,2016-12-19T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,4,2017-01-16T12:54:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,5,2017-08-17T11:59:00,2017-10-28T23:52:00,yes,yes,for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,6,2018-01-27T16:20:21,2018-04-03T11:50:00,yes,yes,for review
CP,CP05MOAS-GL336-02-FLORTM000,CP05MOAS,GL336,02-FLORTM000,7,2018-07-24T14:33:09,,yes,yes,not for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,1,2015-01-11T20:57:00,2015-03-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,2,2016-08-09T13:56:00,2016-08-18T08:45:00,yes,yes,for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,3,2016-10-11T00:27:00,2016-12-19T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,4,2017-01-16T12:54:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,5,2017-08-17T11:59:00,2017-10-28T23:52:00,yes,yes,for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,6,2018-01-27T16:20:21,2018-04-03T11:50:00,yes,yes,for review
CP,CP05MOAS-GL336-03-CTDGVM000,CP05MOAS,GL336,03-CTDGVM000,7,2018-07-24T14:33:09,,yes,yes,not for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,1,2015-01-11T20:57:00,2015-03-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,2,2016-08-09T13:56:00,2016-08-18T08:45:00,yes,yes,for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,3,2016-10-11T00:27:00,2016-12-19T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,4,2017-01-16T12:54:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,5,2017-08-17T11:59:00,2017-10-28T23:52:00,yes,yes,for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,6,2018-01-27T16:20:21,2018-04-03T11:50:00,yes,yes,for review
CP,CP05MOAS-GL336-04-DOSTAM000,CP05MOAS,GL336,04-DOSTAM000,7,2018-07-24T14:33:09,,yes,yes,not for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,1,2015-01-11T20:57:00,2015-03-27T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,2,2016-08-09T13:56:00,2016-08-18T08:45:00,yes,yes,for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,3,2016-10-11T00:27:00,2016-12-19T00:00:00,yes,yes,for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,4,2017-01-16T12:54:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,5,2017-08-17T11:59:00,2017-10-28T23:52:00,yes,yes,for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,6,2018-01-27T16:20:21,2018-04-03T11:50:00,yes,yes,for review
CP,CP05MOAS-GL336-05-PARADM000,CP05MOAS,GL336,05-PARADM000,7,2018-07-24T14:33:09,,yes,yes,not for review
CP,CP05MOAS-GL339-00-ENG000000,CP05MOAS,GL339,00-ENG000000,1,2015-01-12T06:01:00,2015-04-29T03:22:00,yes,,not for review
CP,CP05MOAS-GL339-00-ENG000000,CP05MOAS,GL339,00-ENG000000,2,2016-01-21T16:29:00,2016-04-22T00:00:00,yes,,not for review
CP,CP05MOAS-GL339-00-ENG000000,CP05MOAS,GL339,00-ENG000000,3,2017-01-16T23:53:00,2017-04-19T23:59:59,yes,,not for review
CP,CP05MOAS-GL339-00-ENG000000,CP05MOAS,GL339,00-ENG000000,4,2017-06-06T03:55:00,2017-07-27T13:54:00,yes,,not for review
CP,CP05MOAS-GL339-00-ENG000000,CP05MOAS,GL339,00-ENG000000,5,2017-10-29T04:52:00,2017-10-31T23:32:00,yes,,not for review
CP,CP05MOAS-GL339-00-ENG000000,CP05MOAS,GL339,00-ENG000000,6,2018-01-27T18:18:34,2018-04-23T11:59:33,yes,,not for review
CP,CP05MOAS-GL339-01-ADCPAM000,CP05MOAS,GL339,01-ADCPAM000,1,2015-01-12T06:01:00,2015-04-29T03:22:00,yes,yes,for review
CP,CP05MOAS-GL339-01-ADCPAM000,CP05MOAS,GL339,01-ADCPAM000,2,2016-01-21T16:29:00,2016-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL339-01-ADCPAM000,CP05MOAS,GL339,01-ADCPAM000,3,2017-01-16T23:53:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL339-01-ADCPAM000,CP05MOAS,GL339,01-ADCPAM000,4,2017-06-06T03:55:00,2017-07-27T13:54:00,yes,yes,for review
CP,CP05MOAS-GL339-01-ADCPAM000,CP05MOAS,GL339,01-ADCPAM000,5,2017-10-29T04:52:00,2017-10-31T23:32:00,yes,yes,for review
CP,CP05MOAS-GL339-01-ADCPAM000,CP05MOAS,GL339,01-ADCPAM000,6,2018-01-27T18:18:34,2018-04-23T11:59:33,yes,yes,for review
CP,CP05MOAS-GL339-02-FLORTM000,CP05MOAS,GL339,02-FLORTM000,1,2015-01-12T06:01:00,2015-04-29T03:22:00,yes,yes,for review
CP,CP05MOAS-GL339-02-FLORTM000,CP05MOAS,GL339,02-FLORTM000,2,2016-01-21T16:29:00,2016-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL339-02-FLORTM000,CP05MOAS,GL339,02-FLORTM000,3,2017-01-16T23:53:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL339-02-FLORTM000,CP05MOAS,GL339,02-FLORTM000,4,2017-06-06T03:55:00,2017-07-27T13:54:00,yes,yes,for review
CP,CP05MOAS-GL339-02-FLORTM000,CP05MOAS,GL339,02-FLORTM000,5,2017-10-29T04:52:00,2017-10-31T23:32:00,yes,yes,for review
CP,CP05MOAS-GL339-02-FLORTM000,CP05MOAS,GL339,02-FLORTM000,6,2018-01-27T18:18:34,2018-04-23T11:59:33,yes,yes,for review
CP,CP05MOAS-GL339-03-CTDGVM000,CP05MOAS,GL339,03-CTDGVM000,1,2015-01-12T06:01:00,2015-04-29T03:22:00,yes,yes,for review
CP,CP05MOAS-GL339-03-CTDGVM000,CP05MOAS,GL339,03-CTDGVM000,2,2016-01-21T16:29:00,2016-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL339-03-CTDGVM000,CP05MOAS,GL339,03-CTDGVM000,3,2017-01-16T23:53:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL339-03-CTDGVM000,CP05MOAS,GL339,03-CTDGVM000,4,2017-06-06T03:55:00,2017-07-27T13:54:00,yes,yes,for review
CP,CP05MOAS-GL339-03-CTDGVM000,CP05MOAS,GL339,03-CTDGVM000,5,2017-10-29T04:52:00,2017-10-31T23:32:00,yes,yes,for review
CP,CP05MOAS-GL339-03-CTDGVM000,CP05MOAS,GL339,03-CTDGVM000,6,2018-01-27T18:18:34,2018-04-23T11:59:33,yes,yes,for review
CP,CP05MOAS-GL339-04-DOSTAM000,CP05MOAS,GL339,04-DOSTAM000,1,2015-01-12T06:01:00,2015-04-29T03:22:00,yes,yes,for review
CP,CP05MOAS-GL339-04-DOSTAM000,CP05MOAS,GL339,04-DOSTAM000,2,2016-01-21T16:29:00,2016-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL339-04-DOSTAM000,CP05MOAS,GL339,04-DOSTAM000,3,2017-01-16T23:53:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL339-04-DOSTAM000,CP05MOAS,GL339,04-DOSTAM000,4,2017-06-06T03:55:00,2017-07-27T13:54:00,yes,yes,for review
CP,CP05MOAS-GL339-04-DOSTAM000,CP05MOAS,GL339,04-DOSTAM000,5,2017-10-29T04:52:00,2017-10-31T23:32:00,yes,yes,for review
CP,CP05MOAS-GL339-04-DOSTAM000,CP05MOAS,GL339,04-DOSTAM000,6,2018-01-27T18:18:34,2018-04-23T11:59:33,yes,yes,for review
CP,CP05MOAS-GL339-05-PARADM000,CP05MOAS,GL339,05-PARADM000,1,2015-01-12T06:01:00,2015-04-29T03:22:00,yes,yes,for review
CP,CP05MOAS-GL339-05-PARADM000,CP05MOAS,GL339,05-PARADM000,2,2016-01-21T16:29:00,2016-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL339-05-PARADM000,CP05MOAS,GL339,05-PARADM000,3,2017-01-16T23:53:00,2017-04-19T23:59:59,yes,yes,for review
CP,CP05MOAS-GL339-05-PARADM000,CP05MOAS,GL339,05-PARADM000,4,2017-06-06T03:55:00,2017-07-27T13:54:00,yes,yes,for review
CP,CP05MOAS-GL339-05-PARADM000,CP05MOAS,GL339,05-PARADM000,5,2017-10-29T04:52:00,2017-10-31T23:32:00,yes,yes,for review
CP,CP05MOAS-GL339-05-PARADM000,CP05MOAS,GL339,05-PARADM000,6,2018-01-27T18:18:34,2018-04-23T11:59:33,yes,yes,for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,1,2014-10-06T23:35:00,2014-12-12T00:00:00,yes,,not for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,2,2015-05-06T02:37:00,2015-07-02T00:00:00,yes,,not for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,3,2016-01-21T17:08:00,2016-01-21T20:00:00,yes,,not for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,4,2016-08-09T02:30:00,2016-08-09T07:50:00,yes,,not for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,5,2016-10-11T01:12:00,2016-10-13T11:11:00,yes,,not for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,6,2017-04-20T00:50:00,2017-04-22T00:00:00,yes,,not for review
CP,CP05MOAS-GL340-00-ENG000000,CP05MOAS,GL340,00-ENG000000,7,2017-08-17T08:20:00,2017-10-28T19:16:00,yes,,not for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,1,2014-10-06T23:35:00,2014-12-12T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,2,2015-05-06T02:37:00,2015-07-02T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,3,2016-01-21T17:08:00,2016-01-21T20:00:00,yes,yes,for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,4,2016-08-09T02:30:00,2016-08-09T07:50:00,yes,yes,for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,5,2016-10-11T01:12:00,2016-10-13T11:11:00,yes,yes,for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,6,2017-04-20T00:50:00,2017-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-01-ADCPAM000,CP05MOAS,GL340,01-ADCPAM000,7,2017-08-17T08:20:00,2017-10-28T19:16:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,1,2014-10-06T23:35:00,2014-12-12T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,2,2015-05-06T02:37:00,2015-07-02T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,3,2016-01-21T17:08:00,2016-01-21T20:00:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,4,2016-08-09T02:30:00,2016-08-09T07:50:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,5,2016-10-11T01:12:00,2016-10-13T11:11:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,6,2017-04-20T00:50:00,2017-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-02-FLORTM000,CP05MOAS,GL340,02-FLORTM000,7,2017-08-17T08:20:00,2017-10-28T19:16:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,1,2014-10-06T23:35:00,2014-12-12T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,2,2015-05-06T02:37:00,2015-07-02T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,3,2016-01-21T17:08:00,2016-01-21T20:00:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,4,2016-08-09T02:30:00,2016-08-09T07:50:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,5,2016-10-11T01:12:00,2016-10-13T11:11:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,6,2017-04-20T00:50:00,2017-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-03-CTDGVM000,CP05MOAS,GL340,03-CTDGVM000,7,2017-08-17T08:20:00,2017-10-28T19:16:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,1,2014-10-06T23:35:00,2014-12-12T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,2,2015-05-06T02:37:00,2015-07-02T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,3,2016-01-21T17:08:00,2016-01-21T20:00:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,4,2016-08-09T02:30:00,2016-08-09T07:50:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,5,2016-10-11T01:12:00,2016-10-13T11:11:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,6,2017-04-20T00:50:00,2017-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-04-DOSTAM000,CP05MOAS,GL340,04-DOSTAM000,7,2017-08-17T08:20:00,2017-10-28T19:16:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,1,2014-10-06T23:35:00,2014-12-12T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,2,2015-05-06T02:37:00,2015-07-02T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,3,2016-01-21T17:08:00,2016-01-21T20:00:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,4,2016-08-09T02:30:00,2016-08-09T07:50:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,5,2016-10-11T01:12:00,2016-10-13T11:11:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,6,2017-04-20T00:50:00,2017-04-22T00:00:00,yes,yes,for review
CP,CP05MOAS-GL340-05-PARADM000,CP05MOAS,GL340,05-PARADM000,7,2017-08-17T08:20:00,2017-10-28T19:16:00,yes,yes,for review
CP,CP05MOAS-GL374-00-ENG000000,CP05MOAS,GL374,00-ENG000000,1,2014-04-16T20:05:00,2014-07-11T00:00:00,yes,,not for review
CP,CP05MOAS-GL374-00-ENG000000,CP05MOAS,GL374,00-ENG000000,2,2015-05-09T03:11:00,2015-07-23T00:00:00,yes,,not for review
CP,CP05MOAS-GL374-00-ENG000000,CP05MOAS,GL374,00-ENG000000,3,2016-05-29T00:35:00,2016-08-09T00:00:00,yes,,not for review
CP,CP05MOAS-GL374-00-ENG000000,CP05MOAS,GL374,00-ENG000000,4,2016-10-11T01:06:00,2016-12-18T00:00:00,yes,,not for review
CP,CP05MOAS-GL374-01-ADCPAM000,CP05MOAS,GL374,01-ADCPAM000,1,2014-04-16T20:05:00,2014-07-11T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-01-ADCPAM000,CP05MOAS,GL374,01-ADCPAM000,2,2015-05-09T03:11:00,2015-07-23T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-01-ADCPAM000,CP05MOAS,GL374,01-ADCPAM000,3,2016-05-29T00:35:00,2016-08-09T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-01-ADCPAM000,CP05MOAS,GL374,01-ADCPAM000,4,2016-10-11T01:06:00,2016-12-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-02-FLORTM000,CP05MOAS,GL374,02-FLORTM000,1,2014-04-16T20:05:00,2014-07-11T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-02-FLORTM000,CP05MOAS,GL374,02-FLORTM000,2,2015-05-09T03:11:00,2015-07-23T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-02-FLORTM000,CP05MOAS,GL374,02-FLORTM000,3,2016-05-29T00:35:00,2016-08-09T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-02-FLORTM000,CP05MOAS,GL374,02-FLORTM000,4,2016-10-11T01:06:00,2016-12-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-03-CTDGVM000,CP05MOAS,GL374,03-CTDGVM000,1,2014-04-16T20:05:00,2014-07-11T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-03-CTDGVM000,CP05MOAS,GL374,03-CTDGVM000,2,2015-05-09T03:11:00,2015-07-23T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-03-CTDGVM000,CP05MOAS,GL374,03-CTDGVM000,3,2016-05-29T00:35:00,2016-08-09T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-03-CTDGVM000,CP05MOAS,GL374,03-CTDGVM000,4,2016-10-11T01:06:00,2016-12-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-04-DOSTAM000,CP05MOAS,GL374,04-DOSTAM000,1,2014-04-16T20:05:00,2014-07-11T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-04-DOSTAM000,CP05MOAS,GL374,04-DOSTAM000,2,2015-05-09T03:11:00,2015-07-23T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-04-DOSTAM000,CP05MOAS,GL374,04-DOSTAM000,3,2016-05-29T00:35:00,2016-08-09T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-04-DOSTAM000,CP05MOAS,GL374,04-DOSTAM000,4,2016-10-11T01:06:00,2016-12-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-05-PARADM000,CP05MOAS,GL374,05-PARADM000,1,2014-04-16T20:05:00,2014-07-11T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-05-PARADM000,CP05MOAS,GL374,05-PARADM000,2,2015-05-09T03:11:00,2015-07-23T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-05-PARADM000,CP05MOAS,GL374,05-PARADM000,3,2016-05-29T00:35:00,2016-08-09T00:00:00,yes,yes,for review
CP,CP05MOAS-GL374-05-PARADM000,CP05MOAS,GL374,05-PARADM000,4,2016-10-11T01:06:00,2016-12-18T00:00:00,yes,yes,for review
CP,CP05MOAS-GL375-00-ENG000000,CP05MOAS,GL375,00-ENG000000,1,2015-01-11T19:47:00,2015-02-13T00:00:00,yes,,not for review
CP,CP05MOAS-GL375-01-ADCPAM000,CP05MOAS,GL375,01-ADCPAM000,1,2015-01-11T19:47:00,2015-02-13T00:00:00,yes,yes,for review
CP,CP05MOAS-GL375-02-FLORTM000,CP05MOAS,GL375,02-FLORTM000,1,2015-01-11T19:47:00,2015-02-13T00:00:00,yes,yes,for review
CP,CP05MOAS-GL375-03-CTDGVM000,CP05MOAS,GL375,03-CTDGVM000,1,2015-01-11T19:47:00,2015-02-13T00:00:00,yes,yes,for review
CP,CP05MOAS-GL375-04-DOSTAM000,CP05MOAS,GL375,04-DOSTAM000,1,2015-01-11T19:47:00,2015-02-13T00:00:00,yes,yes,for review
CP,CP05MOAS-GL375-05-PARADM000,CP05MOAS,GL375,05-PARADM000,1,2015-01-11T19:47:00,2015-02-13T00:00:00,yes,yes,for review
CP,CP05MOAS-GL376-00-ENG000000,CP05MOAS,GL376,00-ENG000000,1,2014-10-06T23:28:00,2014-12-13T00:00:00,yes,,not for review
CP,CP05MOAS-GL376-00-ENG000000,CP05MOAS,GL376,00-ENG000000,2,2015-05-06T11:57:00,2015-05-14T01:55:00,yes,,not for review
CP,CP05MOAS-GL376-00-ENG000000,CP05MOAS,GL376,00-ENG000000,3,2015-10-12T23:26:00,2015-12-08T00:00:00,yes,,not for review
CP,CP05MOAS-GL376-00-ENG000000,CP05MOAS,GL376,00-ENG000000,4,2016-01-21T15:15:00,2016-02-02T00:00:00,yes,,not for review
